"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 10:26:55 GMT 2023","Wed Dec 06 10:27:00 GMT 2023","5305","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Wed Dec 06 10:26:29 GMT 2023","Wed Dec 06 10:26:30 GMT 2023","1128","setup","auth.setupNew.spec.ts","","","","authenticate default for client app",""
"passed","Wed Dec 06 10:25:09 GMT 2023","Wed Dec 06 10:25:14 GMT 2023","4399","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Wed Dec 06 10:27:26 GMT 2023","Wed Dec 06 10:27:26 GMT 2023","31","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Wed Dec 06 10:26:38 GMT 2023","Wed Dec 06 10:26:44 GMT 2023","5402","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Wed Dec 06 10:27:03 GMT 2023","Wed Dec 06 10:27:08 GMT 2023","4929","client app","UIBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Wed Dec 06 10:25:27 GMT 2023","Wed Dec 06 10:25:36 GMT 2023","8796","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering zara coat 3",""
"passed","Wed Dec 06 10:26:18 GMT 2023","Wed Dec 06 10:26:27 GMT 2023","8809","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed Dec 06 10:26:04 GMT 2023","Wed Dec 06 10:26:18 GMT 2023","13513","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed Dec 06 10:27:13 GMT 2023","Wed Dec 06 10:27:16 GMT 2023","2501","client app","UIBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Wed Dec 06 10:25:14 GMT 2023","Wed Dec 06 10:25:19 GMT 2023","4937","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Wed Dec 06 10:27:08 GMT 2023","Wed Dec 06 10:27:13 GMT 2023","4960","client app","UIBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Wed Dec 06 10:26:49 GMT 2023","Wed Dec 06 10:26:55 GMT 2023","6110","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Wed Dec 06 10:25:38 GMT 2023","Wed Dec 06 10:26:04 GMT 2023","26215","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Wed Dec 06 10:27:16 GMT 2023","Wed Dec 06 10:27:19 GMT 2023","3106","client app","UIBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Wed Dec 06 10:26:44 GMT 2023","Wed Dec 06 10:26:49 GMT 2023","5144","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Wed Dec 06 10:26:30 GMT 2023","Wed Dec 06 10:26:38 GMT 2023","7833","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Wed Dec 06 10:25:19 GMT 2023","Wed Dec 06 10:25:27 GMT 2023","8474","client app","ClientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering iphone 13 pro",""
"passed","Wed Dec 06 10:27:19 GMT 2023","Wed Dec 06 10:27:25 GMT 2023","6237","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Wed Dec 06 10:27:00 GMT 2023","Wed Dec 06 10:27:03 GMT 2023","3223","client app","UIBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
