"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5194","TC 1: Fill out input text fields by data from faker lib","demoqa","Sun Dec 08 09:40:58 GMT 2024","passed","Sun Dec 08 09:41:03 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxAndFaker.spec.ts","",""
"","5775","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Sun Dec 08 09:41:16 GMT 2024","passed","Sun Dec 08 09:41:21 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","12487","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Sun Dec 08 09:41:03 GMT 2024","passed","Sun Dec 08 09:41:16 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","6312","@Web TC: Verify hover and select needed item","client app","Sun Dec 08 09:43:54 GMT 2024","passed","Sun Dec 08 09:44:00 GMT 2024","","hiddenElements.spec.ts","",""
"","13688","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Sun Dec 08 09:41:21 GMT 2024","passed","Sun Dec 08 09:41:35 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","5198","@Web TC: Verify work of screenshot and visual comparison","client app","Sun Dec 08 09:44:00 GMT 2024","passed","Sun Dec 08 09:44:06 GMT 2024","","hiddenElements.spec.ts","",""
"","5079","@Web TC:Verify presence of iphone X in product list","client app","Sun Dec 08 09:44:09 GMT 2024","passed","Sun Dec 08 09:44:14 GMT 2024","","uiBasics.spec.ts","",""
"","37114","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Sun Dec 08 09:41:35 GMT 2024","passed","Sun Dec 08 09:42:12 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","45354","TC_1: Verify downloading 1 file","demoqa","Sun Dec 08 09:42:12 GMT 2024","passed","Sun Dec 08 09:42:58 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","34","Remove ${authFile} after running client app tests","teardown","Sun Dec 08 09:44:32 GMT 2024","passed","Sun Dec 08 09:44:32 GMT 2024","Teardown","auth.tearDown.spec.ts","",""
"","6653","@Web TC: Verify UI IFrame","client app","Sun Dec 08 09:44:24 GMT 2024","passed","Sun Dec 08 09:44:31 GMT 2024","","uiFrames.spec.ts","",""
"","5754","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1","client app","Sun Dec 08 09:40:27 GMT 2024","passed","Sun Dec 08 09:40:33 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","9268","TC: E2E for ordering ZARA COAT 3","client app","Sun Dec 08 09:40:47 GMT 2024","passed","Sun Dec 08 09:40:56 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","35993","TC_2: Verify uploading 1 file","demoqa","Sun Dec 08 09:42:58 GMT 2024","passed","Sun Dec 08 09:43:34 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","2227","@Web TC: Verify UI controls","client app","Sun Dec 08 09:44:19 GMT 2024","passed","Sun Dec 08 09:44:21 GMT 2024","","uiBasics.spec.ts","",""
"","8274","TC: E2E for ordering IPHONE 13 PRO","client app","Sun Dec 08 09:40:38 GMT 2024","passed","Sun Dec 08 09:40:47 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5184","@Web TC: Retrive all card titles from home page","client app","Sun Dec 08 09:44:14 GMT 2024","passed","Sun Dec 08 09:44:19 GMT 2024","","uiBasics.spec.ts","",""
"","5084","TC: Verify success login to client app with anshika@gmail.com and Iamking@000","client app","Sun Dec 08 09:40:33 GMT 2024","passed","Sun Dec 08 09:40:38 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","2826","@Web TC: Child windows handling","client app","Sun Dec 08 09:44:21 GMT 2024","passed","Sun Dec 08 09:44:24 GMT 2024","","uiBasics.spec.ts","",""
"","1064","default authentication for client app","setup","Sun Dec 08 09:43:36 GMT 2024","passed","Sun Dec 08 09:43:37 GMT 2024","","auth.setupNew.spec.ts","",""
"","5094","@Web TC: Verify popup validation","client app","Sun Dec 08 09:43:49 GMT 2024","passed","Sun Dec 08 09:43:54 GMT 2024","","hiddenElements.spec.ts","",""
"","3278","@Web TC:Catch unshowing message and Verify text message","client app","Sun Dec 08 09:44:06 GMT 2024","passed","Sun Dec 08 09:44:09 GMT 2024","","uiBasics.spec.ts","",""
"","7387","@Web TC: Verify goBack and goForward methods","client app","Sun Dec 08 09:43:37 GMT 2024","passed","Sun Dec 08 09:43:45 GMT 2024","","hiddenElements.spec.ts","",""
"","4552","@Web TC: Verify hidden elements","client app","Sun Dec 08 09:43:45 GMT 2024","passed","Sun Dec 08 09:43:49 GMT 2024","","hiddenElements.spec.ts","",""
