"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 26 09:39:15 GMT 2024","Sat Oct 26 09:39:19 GMT 2024","4078","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Oct 26 09:39:38 GMT 2024","Sat Oct 26 09:39:45 GMT 2024","7371","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Oct 26 09:42:17 GMT 2024","Sat Oct 26 09:42:20 GMT 2024","3281","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Oct 26 09:42:31 GMT 2024","Sat Oct 26 09:42:33 GMT 2024","2167","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Oct 26 09:42:36 GMT 2024","Sat Oct 26 09:42:42 GMT 2024","6507","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Oct 26 09:41:01 GMT 2024","Sat Oct 26 09:41:07 GMT 2024","6104","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Sat Oct 26 09:42:05 GMT 2024","Sat Oct 26 09:42:11 GMT 2024","6223","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Oct 26 09:39:45 GMT 2024","Sat Oct 26 09:39:57 GMT 2024","11878","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Oct 26 09:39:19 GMT 2024","Sat Oct 26 09:39:27 GMT 2024","8459","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Sat Oct 26 09:42:43 GMT 2024","Sat Oct 26 09:42:43 GMT 2024","32","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Oct 26 09:42:20 GMT 2024","Sat Oct 26 09:42:25 GMT 2024","5349","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Oct 26 09:41:45 GMT 2024","Sat Oct 26 09:41:54 GMT 2024","9429","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Sat Oct 26 09:41:54 GMT 2024","Sat Oct 26 09:41:59 GMT 2024","5408","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Oct 26 09:42:33 GMT 2024","Sat Oct 26 09:42:36 GMT 2024","2862","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Oct 26 09:41:43 GMT 2024","Sat Oct 26 09:41:44 GMT 2024","1094","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Oct 26 09:41:07 GMT 2024","Sat Oct 26 09:41:41 GMT 2024","33801","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Sat Oct 26 09:42:11 GMT 2024","Sat Oct 26 09:42:17 GMT 2024","5590","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Oct 26 09:40:10 GMT 2024","Sat Oct 26 09:40:21 GMT 2024","11158","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Oct 26 09:42:25 GMT 2024","Sat Oct 26 09:42:31 GMT 2024","5253","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Oct 26 09:39:27 GMT 2024","Sat Oct 26 09:39:36 GMT 2024","8777","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Sat Oct 26 09:41:59 GMT 2024","Sat Oct 26 09:42:05 GMT 2024","5569","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Oct 26 09:39:10 GMT 2024","Sat Oct 26 09:39:15 GMT 2024","4798","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Oct 26 09:40:21 GMT 2024","Sat Oct 26 09:41:01 GMT 2024","39599","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Oct 26 09:39:57 GMT 2024","Sat Oct 26 09:40:10 GMT 2024","12927","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
