"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 27 09:42:13 GMT 2024","Sat Jul 27 09:42:14 GMT 2024","1100","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Jul 27 09:39:58 GMT 2024","Sat Jul 27 09:40:06 GMT 2024","8303","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Jul 27 09:42:53 GMT 2024","Sat Jul 27 09:42:58 GMT 2024","5471","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Jul 27 09:42:28 GMT 2024","Sat Jul 27 09:42:33 GMT 2024","5278","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Jul 27 09:40:19 GMT 2024","Sat Jul 27 09:41:04 GMT 2024","45814","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Jul 27 09:41:04 GMT 2024","Sat Jul 27 09:41:23 GMT 2024","18778","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Jul 27 09:43:00 GMT 2024","Sat Jul 27 09:43:03 GMT 2024","3075","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Jul 27 09:42:47 GMT 2024","Sat Jul 27 09:42:53 GMT 2024","5377","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Jul 27 09:39:34 GMT 2024","Sat Jul 27 09:39:39 GMT 2024","5139","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Jul 27 09:41:33 GMT 2024","Sat Jul 27 09:42:06 GMT 2024","33636","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Sat Jul 27 09:42:33 GMT 2024","Sat Jul 27 09:42:39 GMT 2024","5550","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Jul 27 09:41:23 GMT 2024","Sat Jul 27 09:41:33 GMT 2024","9334","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Jul 27 09:40:06 GMT 2024","Sat Jul 27 09:40:19 GMT 2024","12138","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Jul 27 09:42:39 GMT 2024","Sat Jul 27 09:42:44 GMT 2024","5308","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Jul 27 09:39:21 GMT 2024","Sat Jul 27 09:39:34 GMT 2024","12866","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Jul 27 09:39:47 GMT 2024","Sat Jul 27 09:39:56 GMT 2024","8857","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Sat Jul 27 09:42:06 GMT 2024","Sat Jul 27 09:42:11 GMT 2024","4671","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Sat Jul 27 09:42:44 GMT 2024","Sat Jul 27 09:42:47 GMT 2024","3342","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Jul 27 09:42:58 GMT 2024","Sat Jul 27 09:43:00 GMT 2024","2273","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Jul 27 09:42:15 GMT 2024","Sat Jul 27 09:42:22 GMT 2024","7671","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Sat Jul 27 09:42:22 GMT 2024","Sat Jul 27 09:42:28 GMT 2024","5457","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Jul 27 09:43:11 GMT 2024","Sat Jul 27 09:43:11 GMT 2024","33","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Jul 27 09:39:39 GMT 2024","Sat Jul 27 09:39:47 GMT 2024","8558","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Sat Jul 27 09:43:03 GMT 2024","Sat Jul 27 09:43:10 GMT 2024","6818","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
