"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42938","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Fri Nov 29 09:43:32 GMT 2024","passed","Fri Nov 29 09:44:15 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","6103","@Web TC: Verify UI IFrame","client app","Fri Nov 29 09:45:54 GMT 2024","passed","Fri Nov 29 09:46:00 GMT 2024","","uiFrames.spec.ts","",""
"","1071","default authentication for client app","setup","Fri Nov 29 09:45:04 GMT 2024","passed","Fri Nov 29 09:45:06 GMT 2024","","auth.setupNew.spec.ts","",""
"","8860","TC: E2E for ordering ZARA COAT 3","client app","Fri Nov 29 09:42:49 GMT 2024","passed","Fri Nov 29 09:42:58 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","34053","TC_2: Verify uploading 1 file","demoqa","Fri Nov 29 09:44:28 GMT 2024","passed","Fri Nov 29 09:45:02 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","8403","TC: E2E for ordering IPHONE 13 PRO","client app","Fri Nov 29 09:42:41 GMT 2024","passed","Fri Nov 29 09:42:49 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","13442","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Fri Nov 29 09:43:09 GMT 2024","passed","Fri Nov 29 09:43:22 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","5187","@Web TC: Verify work of screenshot and visual comparison","client app","Fri Nov 29 09:45:30 GMT 2024","passed","Fri Nov 29 09:45:35 GMT 2024","","hiddenElements.spec.ts","",""
"","9786","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Fri Nov 29 09:43:22 GMT 2024","passed","Fri Nov 29 09:43:32 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","4014","TC: Verify success login to client app with anshika@gmail.com and Iamking@000","client app","Fri Nov 29 09:42:37 GMT 2024","passed","Fri Nov 29 09:42:41 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5051","@Web TC: Verify popup validation","client app","Fri Nov 29 09:45:18 GMT 2024","passed","Fri Nov 29 09:45:23 GMT 2024","","hiddenElements.spec.ts","",""
"","8821","TC 1: Fill out input text fields by data from faker lib","demoqa","Fri Nov 29 09:43:00 GMT 2024","passed","Fri Nov 29 09:43:09 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxAndFaker.spec.ts","",""
"","3259","@Web TC:Catch unshowing message and Verify text message","client app","Fri Nov 29 09:45:35 GMT 2024","passed","Fri Nov 29 09:45:38 GMT 2024","","uiBasics.spec.ts","",""
"","5114","@Web TC: Verify hidden elements","client app","Fri Nov 29 09:45:13 GMT 2024","passed","Fri Nov 29 09:45:18 GMT 2024","","hiddenElements.spec.ts","",""
"","7182","@Web TC: Verify goBack and goForward methods","client app","Fri Nov 29 09:45:06 GMT 2024","passed","Fri Nov 29 09:45:13 GMT 2024","","hiddenElements.spec.ts","",""
"","2868","@Web TC: Child windows handling","client app","Fri Nov 29 09:45:51 GMT 2024","passed","Fri Nov 29 09:45:54 GMT 2024","","uiBasics.spec.ts","",""
"","9070","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Fri Nov 29 09:44:15 GMT 2024","passed","Fri Nov 29 09:44:24 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","34","Remove ${authFile} after running client app tests","teardown","Fri Nov 29 09:46:01 GMT 2024","passed","Fri Nov 29 09:46:01 GMT 2024","Teardown","auth.tearDown.spec.ts","",""
"","3999","TC_1: Verify downloading 1 file","demoqa","Fri Nov 29 09:44:24 GMT 2024","passed","Fri Nov 29 09:44:28 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","5089","@Web TC:Verify presence of iphone X in product list","client app","Fri Nov 29 09:45:38 GMT 2024","passed","Fri Nov 29 09:45:43 GMT 2024","","uiBasics.spec.ts","",""
"","5791","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1","client app","Fri Nov 29 09:42:31 GMT 2024","passed","Fri Nov 29 09:42:37 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5383","@Web TC: Retrive all card titles from home page","client app","Fri Nov 29 09:45:43 GMT 2024","passed","Fri Nov 29 09:45:48 GMT 2024","","uiBasics.spec.ts","",""
"","6171","@Web TC: Verify hover and select needed item","client app","Fri Nov 29 09:45:23 GMT 2024","passed","Fri Nov 29 09:45:29 GMT 2024","","hiddenElements.spec.ts","",""
"","3044","@Web TC: Verify UI controls","client app","Fri Nov 29 09:45:48 GMT 2024","passed","Fri Nov 29 09:45:51 GMT 2024","","uiBasics.spec.ts","",""
