"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 09:41:33 GMT 2024","Fri Jan 19 09:41:38 GMT 2024","5182","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Fri Jan 19 09:40:38 GMT 2024","Fri Jan 19 09:41:06 GMT 2024","28437","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Jan 19 09:41:58 GMT 2024","Fri Jan 19 09:42:04 GMT 2024","5634","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Fri Jan 19 09:41:28 GMT 2024","Fri Jan 19 09:41:33 GMT 2024","5207","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Fri Jan 19 09:39:23 GMT 2024","Fri Jan 19 09:39:28 GMT 2024","5091","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Fri Jan 19 09:42:06 GMT 2024","Fri Jan 19 09:42:09 GMT 2024","2716","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Fri Jan 19 09:40:15 GMT 2024","Fri Jan 19 09:40:26 GMT 2024","11148","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Jan 19 09:41:38 GMT 2024","Fri Jan 19 09:41:44 GMT 2024","5970","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Fri Jan 19 09:41:20 GMT 2024","Fri Jan 19 09:41:28 GMT 2024","7561","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Fri Jan 19 09:41:44 GMT 2024","Fri Jan 19 09:41:49 GMT 2024","5342","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Fri Jan 19 09:41:06 GMT 2024","Fri Jan 19 09:41:11 GMT 2024","5398","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Fri Jan 19 09:39:49 GMT 2024","Fri Jan 19 09:39:57 GMT 2024","7822","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Fri Jan 19 09:42:04 GMT 2024","Fri Jan 19 09:42:06 GMT 2024","2359","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Fri Jan 19 09:39:28 GMT 2024","Fri Jan 19 09:39:37 GMT 2024","8517","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Fri Jan 19 09:39:18 GMT 2024","Fri Jan 19 09:39:23 GMT 2024","5250","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Fri Jan 19 09:42:09 GMT 2024","Fri Jan 19 09:42:16 GMT 2024","7064","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Fri Jan 19 09:40:26 GMT 2024","Fri Jan 19 09:40:38 GMT 2024","11915","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Jan 19 09:41:53 GMT 2024","Fri Jan 19 09:41:58 GMT 2024","5138","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Fri Jan 19 09:39:37 GMT 2024","Fri Jan 19 09:39:46 GMT 2024","9103","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Fri Jan 19 09:41:19 GMT 2024","Fri Jan 19 09:41:20 GMT 2024","1111","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Fri Jan 19 09:39:57 GMT 2024","Fri Jan 19 09:40:15 GMT 2024","17982","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Jan 19 09:41:49 GMT 2024","Fri Jan 19 09:41:53 GMT 2024","3319","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Fri Jan 19 09:41:11 GMT 2024","Fri Jan 19 09:41:16 GMT 2024","4329","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Fri Jan 19 09:42:16 GMT 2024","Fri Jan 19 09:42:16 GMT 2024","36","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
