"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 03 09:42:46 GMT 2024","Wed Jan 03 09:42:50 GMT 2024","4194","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Wed Jan 03 09:43:17 GMT 2024","Wed Jan 03 09:43:20 GMT 2024","2704","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Wed Jan 03 09:43:26 GMT 2024","Wed Jan 03 09:43:26 GMT 2024","38","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Wed Jan 03 09:42:32 GMT 2024","Wed Jan 03 09:42:33 GMT 2024","1113","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Wed Jan 03 09:43:05 GMT 2024","Wed Jan 03 09:43:09 GMT 2024","4467","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Wed Jan 03 09:38:32 GMT 2024","Wed Jan 03 09:38:37 GMT 2024","5026","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Wed Jan 03 09:43:09 GMT 2024","Wed Jan 03 09:43:14 GMT 2024","5127","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Wed Jan 03 09:43:14 GMT 2024","Wed Jan 03 09:43:17 GMT 2024","2569","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Wed Jan 03 09:42:50 GMT 2024","Wed Jan 03 09:42:56 GMT 2024","5592","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Wed Jan 03 09:43:01 GMT 2024","Wed Jan 03 09:43:05 GMT 2024","3273","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Wed Jan 03 09:42:33 GMT 2024","Wed Jan 03 09:42:41 GMT 2024","7767","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Wed Jan 03 09:42:56 GMT 2024","Wed Jan 03 09:43:01 GMT 2024","5647","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Wed Jan 03 09:43:20 GMT 2024","Wed Jan 03 09:43:26 GMT 2024","6097","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Wed Jan 03 09:41:22 GMT 2024","Wed Jan 03 09:41:56 GMT 2024","34086","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Wed Jan 03 09:38:51 GMT 2024","Wed Jan 03 09:38:59 GMT 2024","7981","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Wed Jan 03 09:39:10 GMT 2024","Wed Jan 03 09:39:21 GMT 2024","11625","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed Jan 03 09:40:44 GMT 2024","Wed Jan 03 09:41:22 GMT 2024","37890","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed Jan 03 09:39:01 GMT 2024","Wed Jan 03 09:39:09 GMT 2024","7969","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Wed Jan 03 09:42:41 GMT 2024","Wed Jan 03 09:42:46 GMT 2024","4894","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Wed Jan 03 09:41:56 GMT 2024","Wed Jan 03 09:42:29 GMT 2024","33560","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Wed Jan 03 09:38:37 GMT 2024","Wed Jan 03 09:38:42 GMT 2024","4893","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Wed Jan 03 09:38:42 GMT 2024","Wed Jan 03 09:38:51 GMT 2024","8622","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Wed Jan 03 09:39:21 GMT 2024","Wed Jan 03 09:39:58 GMT 2024","36603","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed Jan 03 09:39:58 GMT 2024","Wed Jan 03 09:40:44 GMT 2024","46036","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
