"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 13 09:41:41 GMT 2024","Sat Apr 13 09:41:44 GMT 2024","3266","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Apr 13 09:39:45 GMT 2024","Sat Apr 13 09:40:22 GMT 2024","36767","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Apr 13 09:41:36 GMT 2024","Sat Apr 13 09:41:41 GMT 2024","5467","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Apr 13 09:39:35 GMT 2024","Sat Apr 13 09:39:45 GMT 2024","10240","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Apr 13 09:41:58 GMT 2024","Sat Apr 13 09:42:01 GMT 2024","3139","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Apr 13 09:38:45 GMT 2024","Sat Apr 13 09:38:50 GMT 2024","5086","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Apr 13 09:41:12 GMT 2024","Sat Apr 13 09:41:20 GMT 2024","8222","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Sat Apr 13 09:41:20 GMT 2024","Sat Apr 13 09:41:25 GMT 2024","4990","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Apr 13 09:40:22 GMT 2024","Sat Apr 13 09:40:25 GMT 2024","3511","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Sat Apr 13 09:41:44 GMT 2024","Sat Apr 13 09:41:50 GMT 2024","5770","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Apr 13 09:41:30 GMT 2024","Sat Apr 13 09:41:36 GMT 2024","6021","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Apr 13 09:42:01 GMT 2024","Sat Apr 13 09:42:08 GMT 2024","6721","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Apr 13 09:41:50 GMT 2024","Sat Apr 13 09:41:55 GMT 2024","5349","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Apr 13 09:39:09 GMT 2024","Sat Apr 13 09:39:16 GMT 2024","6654","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Apr 13 09:42:09 GMT 2024","Sat Apr 13 09:42:09 GMT 2024","33","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Apr 13 09:41:11 GMT 2024","Sat Apr 13 09:41:12 GMT 2024","1043","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Apr 13 09:38:41 GMT 2024","Sat Apr 13 09:38:45 GMT 2024","4224","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Apr 13 09:40:25 GMT 2024","Sat Apr 13 09:41:08 GMT 2024","43235","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Sat Apr 13 09:39:16 GMT 2024","Sat Apr 13 09:39:27 GMT 2024","10572","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Apr 13 09:38:50 GMT 2024","Sat Apr 13 09:38:58 GMT 2024","8216","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Sat Apr 13 09:38:58 GMT 2024","Sat Apr 13 09:39:07 GMT 2024","9268","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Sat Apr 13 09:39:27 GMT 2024","Sat Apr 13 09:39:35 GMT 2024","7967","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Apr 13 09:41:25 GMT 2024","Sat Apr 13 09:41:30 GMT 2024","4330","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Apr 13 09:41:55 GMT 2024","Sat Apr 13 09:41:58 GMT 2024","2629","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
