"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 04 09:39:37 GMT 2024","Tue Jun 04 09:39:42 GMT 2024","5107","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Tue Jun 04 09:43:52 GMT 2024","Tue Jun 04 09:43:58 GMT 2024","5311","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Tue Jun 04 09:40:09 GMT 2024","Tue Jun 04 09:40:20 GMT 2024","10197","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue Jun 04 09:39:42 GMT 2024","Tue Jun 04 09:39:51 GMT 2024","8887","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Tue Jun 04 09:43:39 GMT 2024","Tue Jun 04 09:43:44 GMT 2024","5263","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Tue Jun 04 09:43:28 GMT 2024","Tue Jun 04 09:43:33 GMT 2024","4839","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Tue Jun 04 09:43:44 GMT 2024","Tue Jun 04 09:43:47 GMT 2024","3302","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Tue Jun 04 09:43:47 GMT 2024","Tue Jun 04 09:43:52 GMT 2024","5241","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Tue Jun 04 09:41:07 GMT 2024","Tue Jun 04 09:42:12 GMT 2024","64971","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue Jun 04 09:42:12 GMT 2024","Tue Jun 04 09:42:20 GMT 2024","8431","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue Jun 04 09:44:03 GMT 2024","Tue Jun 04 09:44:10 GMT 2024","6785","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Tue Jun 04 09:39:32 GMT 2024","Tue Jun 04 09:39:37 GMT 2024","4228","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Tue Jun 04 09:39:51 GMT 2024","Tue Jun 04 09:40:00 GMT 2024","8958","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Tue Jun 04 09:40:02 GMT 2024","Tue Jun 04 09:40:09 GMT 2024","7682","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Tue Jun 04 09:43:00 GMT 2024","Tue Jun 04 09:43:04 GMT 2024","4003","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Tue Jun 04 09:43:06 GMT 2024","Tue Jun 04 09:43:07 GMT 2024","1041","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Tue Jun 04 09:42:20 GMT 2024","Tue Jun 04 09:43:00 GMT 2024","39946","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Tue Jun 04 09:43:08 GMT 2024","Tue Jun 04 09:43:23 GMT 2024","15438","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Tue Jun 04 09:44:10 GMT 2024","Tue Jun 04 09:44:10 GMT 2024","31","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Tue Jun 04 09:40:20 GMT 2024","Tue Jun 04 09:41:07 GMT 2024","47517","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue Jun 04 09:43:33 GMT 2024","Tue Jun 04 09:43:39 GMT 2024","5943","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Tue Jun 04 09:44:00 GMT 2024","Tue Jun 04 09:44:03 GMT 2024","2992","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Tue Jun 04 09:43:58 GMT 2024","Tue Jun 04 09:44:00 GMT 2024","2275","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Tue Jun 04 09:43:23 GMT 2024","Tue Jun 04 09:43:28 GMT 2024","4646","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
