"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 30 09:44:02 GMT 2024","Fri Aug 30 09:44:02 GMT 2024","32","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Fri Aug 30 09:42:28 GMT 2024","Fri Aug 30 09:43:02 GMT 2024","33129","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Fri Aug 30 09:39:58 GMT 2024","Fri Aug 30 09:40:04 GMT 2024","5630","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Fri Aug 30 09:43:49 GMT 2024","Fri Aug 30 09:43:51 GMT 2024","2226","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Fri Aug 30 09:43:12 GMT 2024","Fri Aug 30 09:43:18 GMT 2024","5222","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Fri Aug 30 09:41:38 GMT 2024","Fri Aug 30 09:42:28 GMT 2024","50369","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Fri Aug 30 09:43:04 GMT 2024","Fri Aug 30 09:43:05 GMT 2024","1062","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Fri Aug 30 09:40:18 GMT 2024","Fri Aug 30 09:40:27 GMT 2024","8798","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Fri Aug 30 09:43:38 GMT 2024","Fri Aug 30 09:43:43 GMT 2024","5407","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Fri Aug 30 09:43:22 GMT 2024","Fri Aug 30 09:43:29 GMT 2024","6543","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Fri Aug 30 09:40:36 GMT 2024","Fri Aug 30 09:40:45 GMT 2024","9373","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Aug 30 09:43:29 GMT 2024","Fri Aug 30 09:43:35 GMT 2024","5650","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Fri Aug 30 09:40:09 GMT 2024","Fri Aug 30 09:40:18 GMT 2024","8625","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Fri Aug 30 09:40:29 GMT 2024","Fri Aug 30 09:40:36 GMT 2024","7181","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Fri Aug 30 09:40:45 GMT 2024","Fri Aug 30 09:40:53 GMT 2024","7685","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Aug 30 09:43:51 GMT 2024","Fri Aug 30 09:43:54 GMT 2024","2938","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Fri Aug 30 09:40:53 GMT 2024","Fri Aug 30 09:41:03 GMT 2024","9594","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Aug 30 09:43:54 GMT 2024","Fri Aug 30 09:44:01 GMT 2024","6955","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Fri Aug 30 09:41:03 GMT 2024","Fri Aug 30 09:41:38 GMT 2024","35446","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Aug 30 09:43:18 GMT 2024","Fri Aug 30 09:43:22 GMT 2024","4666","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Fri Aug 30 09:43:35 GMT 2024","Fri Aug 30 09:43:38 GMT 2024","3300","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Fri Aug 30 09:40:04 GMT 2024","Fri Aug 30 09:40:09 GMT 2024","5139","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Fri Aug 30 09:43:43 GMT 2024","Fri Aug 30 09:43:49 GMT 2024","5413","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Fri Aug 30 09:43:05 GMT 2024","Fri Aug 30 09:43:12 GMT 2024","7365","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
