"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 08 09:40:15 GMT 2024","Sat Jun 08 09:40:23 GMT 2024","8408","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Sat Jun 08 09:42:50 GMT 2024","Sat Jun 08 09:42:55 GMT 2024","5061","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Jun 08 09:43:02 GMT 2024","Sat Jun 08 09:43:05 GMT 2024","2577","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Jun 08 09:40:11 GMT 2024","Sat Jun 08 09:40:15 GMT 2024","4103","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Jun 08 09:40:35 GMT 2024","Sat Jun 08 09:40:44 GMT 2024","9920","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Jun 08 09:42:30 GMT 2024","Sat Jun 08 09:42:35 GMT 2024","5067","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Jun 08 09:42:55 GMT 2024","Sat Jun 08 09:43:00 GMT 2024","5081","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Jun 08 09:42:41 GMT 2024","Sat Jun 08 09:42:46 GMT 2024","5065","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Jun 08 09:43:00 GMT 2024","Sat Jun 08 09:43:02 GMT 2024","2394","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Jun 08 09:42:15 GMT 2024","Sat Jun 08 09:42:17 GMT 2024","1150","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Jun 08 09:43:13 GMT 2024","Sat Jun 08 09:43:13 GMT 2024","34","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Jun 08 09:43:05 GMT 2024","Sat Jun 08 09:43:12 GMT 2024","6963","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Jun 08 09:42:35 GMT 2024","Sat Jun 08 09:42:41 GMT 2024","6087","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Jun 08 09:42:04 GMT 2024","Sat Jun 08 09:42:08 GMT 2024","4276","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Sat Jun 08 09:40:45 GMT 2024","Sat Jun 08 09:40:58 GMT 2024","12980","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Jun 08 09:42:46 GMT 2024","Sat Jun 08 09:42:50 GMT 2024","3289","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Jun 08 09:41:25 GMT 2024","Sat Jun 08 09:42:04 GMT 2024","38156","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Jun 08 09:41:12 GMT 2024","Sat Jun 08 09:41:25 GMT 2024","13827","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Jun 08 09:40:07 GMT 2024","Sat Jun 08 09:40:11 GMT 2024","4225","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Jun 08 09:40:23 GMT 2024","Sat Jun 08 09:40:33 GMT 2024","9177","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Sat Jun 08 09:40:58 GMT 2024","Sat Jun 08 09:41:12 GMT 2024","14079","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Jun 08 09:42:17 GMT 2024","Sat Jun 08 09:42:25 GMT 2024","7821","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Sat Jun 08 09:42:08 GMT 2024","Sat Jun 08 09:42:13 GMT 2024","5445","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Sat Jun 08 09:42:25 GMT 2024","Sat Jun 08 09:42:30 GMT 2024","5253","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
