"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4018","TC_2: Verify uploading 1 file","demoqa","Sat Nov 30 09:42:21 GMT 2024","passed","Sat Nov 30 09:42:25 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","4988","@Web TC: Verify hidden elements","client app","Sat Nov 30 09:42:36 GMT 2024","passed","Sat Nov 30 09:42:41 GMT 2024","","hiddenElements.spec.ts","",""
"","33602","TC_1: Verify downloading 1 file","demoqa","Sat Nov 30 09:41:47 GMT 2024","passed","Sat Nov 30 09:42:21 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","5350","@Web TC: Retrive all card titles from home page","client app","Sat Nov 30 09:43:06 GMT 2024","passed","Sat Nov 30 09:43:12 GMT 2024","","uiBasics.spec.ts","",""
"","51934","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Sat Nov 30 09:40:35 GMT 2024","passed","Sat Nov 30 09:41:27 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","10377","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Sat Nov 30 09:41:27 GMT 2024","passed","Sat Nov 30 09:41:37 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","8598","TC: E2E for ordering IPHONE 13 PRO","client app","Sat Nov 30 09:39:58 GMT 2024","passed","Sat Nov 30 09:40:06 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","10306","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Sat Nov 30 09:41:37 GMT 2024","passed","Sat Nov 30 09:41:47 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","7568","@Web TC: Verify goBack and goForward methods","client app","Sat Nov 30 09:42:28 GMT 2024","passed","Sat Nov 30 09:42:36 GMT 2024","","hiddenElements.spec.ts","",""
"","9075","TC: E2E for ordering ZARA COAT 3","client app","Sat Nov 30 09:40:06 GMT 2024","passed","Sat Nov 30 09:40:15 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5144","@Web TC: Verify popup validation","client app","Sat Nov 30 09:42:41 GMT 2024","passed","Sat Nov 30 09:42:46 GMT 2024","","hiddenElements.spec.ts","",""
"","4132","TC: Verify success login to client app with anshika@gmail.com and Iamking@000","client app","Sat Nov 30 09:39:54 GMT 2024","passed","Sat Nov 30 09:39:58 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","2379","@Web TC: Verify UI controls","client app","Sat Nov 30 09:43:12 GMT 2024","passed","Sat Nov 30 09:43:14 GMT 2024","","uiBasics.spec.ts","",""
"","5288","@Web TC:Verify presence of iphone X in product list","client app","Sat Nov 30 09:43:01 GMT 2024","passed","Sat Nov 30 09:43:06 GMT 2024","","uiBasics.spec.ts","",""
"","33","Remove ${authFile} after running client app tests","teardown","Sat Nov 30 09:43:24 GMT 2024","passed","Sat Nov 30 09:43:24 GMT 2024","Teardown","auth.tearDown.spec.ts","",""
"","5310","@Web TC: Verify work of screenshot and visual comparison","client app","Sat Nov 30 09:42:52 GMT 2024","passed","Sat Nov 30 09:42:58 GMT 2024","","hiddenElements.spec.ts","",""
"","4813","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1","client app","Sat Nov 30 09:39:49 GMT 2024","passed","Sat Nov 30 09:39:54 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","3274","@Web TC:Catch unshowing message and Verify text message","client app","Sat Nov 30 09:42:58 GMT 2024","passed","Sat Nov 30 09:43:01 GMT 2024","","uiBasics.spec.ts","",""
"","7501","TC 1: Fill out input text fields by data from faker lib","demoqa","Sat Nov 30 09:40:17 GMT 2024","passed","Sat Nov 30 09:40:25 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxAndFaker.spec.ts","",""
"","1021","default authentication for client app","setup","Sat Nov 30 09:42:27 GMT 2024","passed","Sat Nov 30 09:42:28 GMT 2024","","auth.setupNew.spec.ts","",""
"","6840","@Web TC: Verify UI IFrame","client app","Sat Nov 30 09:43:17 GMT 2024","passed","Sat Nov 30 09:43:24 GMT 2024","","uiFrames.spec.ts","",""
"","2943","@Web TC: Child windows handling","client app","Sat Nov 30 09:43:14 GMT 2024","passed","Sat Nov 30 09:43:17 GMT 2024","","uiBasics.spec.ts","",""
"","9714","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Sat Nov 30 09:40:25 GMT 2024","passed","Sat Nov 30 09:40:35 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","6288","@Web TC: Verify hover and select needed item","client app","Sat Nov 30 09:42:46 GMT 2024","passed","Sat Nov 30 09:42:52 GMT 2024","","hiddenElements.spec.ts","",""
