"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 09 09:39:36 GMT 2024","Fri Aug 09 09:39:45 GMT 2024","8808","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Fri Aug 09 09:39:31 GMT 2024","Fri Aug 09 09:39:36 GMT 2024","5132","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Fri Aug 09 09:40:51 GMT 2024","Fri Aug 09 09:41:03 GMT 2024","11523","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Aug 09 09:42:08 GMT 2024","Fri Aug 09 09:42:15 GMT 2024","7710","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Fri Aug 09 09:42:54 GMT 2024","Fri Aug 09 09:42:57 GMT 2024","3067","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Fri Aug 09 09:42:32 GMT 2024","Fri Aug 09 09:42:37 GMT 2024","5571","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Fri Aug 09 09:42:46 GMT 2024","Fri Aug 09 09:42:52 GMT 2024","5490","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Fri Aug 09 09:40:07 GMT 2024","Fri Aug 09 09:40:51 GMT 2024","44481","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Aug 09 09:42:37 GMT 2024","Fri Aug 09 09:42:41 GMT 2024","3454","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Fri Aug 09 09:42:21 GMT 2024","Fri Aug 09 09:42:26 GMT 2024","5062","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Fri Aug 09 09:42:52 GMT 2024","Fri Aug 09 09:42:54 GMT 2024","2479","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Fri Aug 09 09:39:57 GMT 2024","Fri Aug 09 09:40:06 GMT 2024","9768","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Fri Aug 09 09:41:54 GMT 2024","Fri Aug 09 09:41:59 GMT 2024","5800","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Fri Aug 09 09:43:05 GMT 2024","Fri Aug 09 09:43:05 GMT 2024","33","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Fri Aug 09 09:42:06 GMT 2024","Fri Aug 09 09:42:07 GMT 2024","1200","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Fri Aug 09 09:41:03 GMT 2024","Fri Aug 09 09:41:44 GMT 2024","41136","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Aug 09 09:39:45 GMT 2024","Fri Aug 09 09:39:55 GMT 2024","9348","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Fri Aug 09 09:42:26 GMT 2024","Fri Aug 09 09:42:32 GMT 2024","6135","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Fri Aug 09 09:42:57 GMT 2024","Fri Aug 09 09:43:05 GMT 2024","7210","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Fri Aug 09 09:42:15 GMT 2024","Fri Aug 09 09:42:21 GMT 2024","5045","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Fri Aug 09 09:41:59 GMT 2024","Fri Aug 09 09:42:04 GMT 2024","4733","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Fri Aug 09 09:41:44 GMT 2024","Fri Aug 09 09:41:54 GMT 2024","9984","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Aug 09 09:42:41 GMT 2024","Fri Aug 09 09:42:46 GMT 2024","5589","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Fri Aug 09 09:39:20 GMT 2024","Fri Aug 09 09:39:31 GMT 2024","10982","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
