"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 01 09:45:04 GMT 2024","Tue Oct 01 09:45:09 GMT 2024","5654","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Tue Oct 01 09:45:15 GMT 2024","Tue Oct 01 09:45:22 GMT 2024","6392","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Tue Oct 01 09:44:13 GMT 2024","Tue Oct 01 09:44:18 GMT 2024","5109","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Tue Oct 01 09:45:54 GMT 2024","Tue Oct 01 09:45:54 GMT 2024","33","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Tue Oct 01 09:42:43 GMT 2024","Tue Oct 01 09:42:52 GMT 2024","9207","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Tue Oct 01 09:45:44 GMT 2024","Tue Oct 01 09:45:47 GMT 2024","3044","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Tue Oct 01 09:45:22 GMT 2024","Tue Oct 01 09:45:27 GMT 2024","5590","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Tue Oct 01 09:44:19 GMT 2024","Tue Oct 01 09:44:52 GMT 2024","33791","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Tue Oct 01 09:44:56 GMT 2024","Tue Oct 01 09:45:04 GMT 2024","7639","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Tue Oct 01 09:43:33 GMT 2024","Tue Oct 01 09:44:13 GMT 2024","39989","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue Oct 01 09:45:47 GMT 2024","Tue Oct 01 09:45:53 GMT 2024","6334","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Tue Oct 01 09:42:17 GMT 2024","Tue Oct 01 09:42:23 GMT 2024","5236","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Tue Oct 01 09:45:42 GMT 2024","Tue Oct 01 09:45:44 GMT 2024","2229","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Tue Oct 01 09:43:07 GMT 2024","Tue Oct 01 09:43:18 GMT 2024","10359","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Tue Oct 01 09:44:55 GMT 2024","Tue Oct 01 09:44:56 GMT 2024","1078","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Tue Oct 01 09:43:18 GMT 2024","Tue Oct 01 09:43:33 GMT 2024","15733","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue Oct 01 09:42:23 GMT 2024","Tue Oct 01 09:42:32 GMT 2024","8954","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Tue Oct 01 09:45:09 GMT 2024","Tue Oct 01 09:45:15 GMT 2024","5814","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Tue Oct 01 09:42:03 GMT 2024","Tue Oct 01 09:42:17 GMT 2024","14076","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Tue Oct 01 09:42:52 GMT 2024","Tue Oct 01 09:43:07 GMT 2024","14882","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Tue Oct 01 09:45:27 GMT 2024","Tue Oct 01 09:45:31 GMT 2024","3435","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Tue Oct 01 09:45:31 GMT 2024","Tue Oct 01 09:45:37 GMT 2024","5977","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Tue Oct 01 09:45:37 GMT 2024","Tue Oct 01 09:45:42 GMT 2024","5207","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Tue Oct 01 09:42:32 GMT 2024","Tue Oct 01 09:42:41 GMT 2024","9376","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
