"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5052","TC: Verify success login to client app with anshika@gmail.com and Iamking@000","client app","Fri Nov 08 09:40:01 GMT 2024","passed","Fri Nov 08 09:40:06 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5789","TC 1: Fill out input text fields by data from faker lib","demoqa","Fri Nov 08 09:40:26 GMT 2024","passed","Fri Nov 08 09:40:31 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxAndFaker.spec.ts","",""
"","6821","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1","client app","Fri Nov 08 09:39:54 GMT 2024","passed","Fri Nov 08 09:40:01 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","8931","TC: E2E for ordering IPHONE 13 PRO","client app","Fri Nov 08 09:40:06 GMT 2024","passed","Fri Nov 08 09:40:15 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","2344","@Web TC: Verify UI controls","client app","Fri Nov 08 09:42:40 GMT 2024","passed","Fri Nov 08 09:42:43 GMT 2024","","uiBasics.spec.ts","",""
"","47286","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Fri Nov 08 09:40:42 GMT 2024","passed","Fri Nov 08 09:41:30 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","5006","@Web TC: Verify hidden elements","client app","Fri Nov 08 09:42:05 GMT 2024","passed","Fri Nov 08 09:42:10 GMT 2024","","hiddenElements.spec.ts","",""
"","10849","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Fri Nov 08 09:40:31 GMT 2024","passed","Fri Nov 08 09:40:42 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","6003","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Fri Nov 08 09:41:40 GMT 2024","passed","Fri Nov 08 09:41:46 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","6107","@Web TC: Verify hover and select needed item","client app","Fri Nov 08 09:42:15 GMT 2024","passed","Fri Nov 08 09:42:21 GMT 2024","","hiddenElements.spec.ts","",""
"","34","Remove ${authFile} after running client app tests","teardown","Fri Nov 08 09:42:53 GMT 2024","passed","Fri Nov 08 09:42:53 GMT 2024","Teardown","auth.tearDown.spec.ts","",""
"","6442","@Web TC: Verify UI IFrame","client app","Fri Nov 08 09:42:46 GMT 2024","passed","Fri Nov 08 09:42:52 GMT 2024","","uiFrames.spec.ts","",""
"","3641","TC_2: Verify uploading 1 file","demoqa","Fri Nov 08 09:41:50 GMT 2024","passed","Fri Nov 08 09:41:54 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","5111","@Web TC: Verify work of screenshot and visual comparison","client app","Fri Nov 08 09:42:21 GMT 2024","passed","Fri Nov 08 09:42:26 GMT 2024","","hiddenElements.spec.ts","",""
"","7899","@Web TC: Verify goBack and goForward methods","client app","Fri Nov 08 09:41:57 GMT 2024","passed","Fri Nov 08 09:42:05 GMT 2024","","hiddenElements.spec.ts","",""
"","10554","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Fri Nov 08 09:41:30 GMT 2024","passed","Fri Nov 08 09:41:40 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","8194","TC: E2E for ordering ZARA COAT 3","client app","Fri Nov 08 09:40:15 GMT 2024","passed","Fri Nov 08 09:40:23 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","1060","default authentication for client app","setup","Fri Nov 08 09:41:56 GMT 2024","passed","Fri Nov 08 09:41:57 GMT 2024","","auth.setupNew.spec.ts","",""
"","3688","TC_1: Verify downloading 1 file","demoqa","Fri Nov 08 09:41:46 GMT 2024","passed","Fri Nov 08 09:41:50 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","5120","@Web TC: Verify popup validation","client app","Fri Nov 08 09:42:10 GMT 2024","passed","Fri Nov 08 09:42:15 GMT 2024","","hiddenElements.spec.ts","",""
"","5339","@Web TC: Retrive all card titles from home page","client app","Fri Nov 08 09:42:35 GMT 2024","passed","Fri Nov 08 09:42:40 GMT 2024","","uiBasics.spec.ts","",""
"","3265","@Web TC:Catch unshowing message and Verify text message","client app","Fri Nov 08 09:42:26 GMT 2024","passed","Fri Nov 08 09:42:30 GMT 2024","","uiBasics.spec.ts","",""
"","2999","@Web TC: Child windows handling","client app","Fri Nov 08 09:42:43 GMT 2024","passed","Fri Nov 08 09:42:46 GMT 2024","","uiBasics.spec.ts","",""
"","5190","@Web TC:Verify presence of iphone X in product list","client app","Fri Nov 08 09:42:30 GMT 2024","passed","Fri Nov 08 09:42:35 GMT 2024","","uiBasics.spec.ts","",""
