"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 23 19:06:19 GMT 2023","Sat Dec 23 19:06:21 GMT 2023","2613","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Dec 23 19:05:53 GMT 2023","Sat Dec 23 19:05:58 GMT 2023","5146","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Dec 23 19:01:55 GMT 2023","Sat Dec 23 19:02:06 GMT 2023","11353","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Dec 23 19:05:58 GMT 2023","Sat Dec 23 19:06:03 GMT 2023","4338","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Dec 23 19:05:43 GMT 2023","Sat Dec 23 19:05:48 GMT 2023","5001","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Dec 23 19:06:16 GMT 2023","Sat Dec 23 19:06:19 GMT 2023","2532","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Dec 23 19:06:21 GMT 2023","Sat Dec 23 19:06:28 GMT 2023","6688","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Dec 23 19:02:06 GMT 2023","Sat Dec 23 19:02:10 GMT 2023","3919","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Dec 23 19:02:35 GMT 2023","Sat Dec 23 19:02:42 GMT 2023","6676","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 23 19:02:42 GMT 2023","Sat Dec 23 19:03:33 GMT 2023","51392","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 23 19:04:33 GMT 2023","Sat Dec 23 19:05:29 GMT 2023","55799","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 23 19:06:03 GMT 2023","Sat Dec 23 19:06:06 GMT 2023","3217","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Sat Dec 23 19:06:11 GMT 2023","Sat Dec 23 19:06:16 GMT 2023","5176","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Dec 23 19:05:29 GMT 2023","Sat Dec 23 19:05:32 GMT 2023","3147","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify uploading 1 file",""
"passed","Sat Dec 23 19:02:10 GMT 2023","Sat Dec 23 19:02:19 GMT 2023","8426","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering I Phone2",""
"passed","Sat Dec 23 19:05:36 GMT 2023","Sat Dec 23 19:05:43 GMT 2023","7132","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Sat Dec 23 19:06:06 GMT 2023","Sat Dec 23 19:06:11 GMT 2023","4929","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Dec 23 19:02:30 GMT 2023","Sat Dec 23 19:02:35 GMT 2023","5082","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Dec 23 19:06:29 GMT 2023","Sat Dec 23 19:06:29 GMT 2023","32","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Dec 23 19:03:33 GMT 2023","Sat Dec 23 19:04:33 GMT 2023","59910","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 23 19:05:48 GMT 2023","Sat Dec 23 19:05:53 GMT 2023","5000","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Dec 23 19:02:19 GMT 2023","Sat Dec 23 19:02:28 GMT 2023","8875","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering I Phone3",""
"passed","Sat Dec 23 19:05:35 GMT 2023","Sat Dec 23 19:05:36 GMT 2023","1063","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
