"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 30 08:48:55 GMT 2023","Sat Dec 30 08:49:00 GMT 2023","5072","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Sat Dec 30 08:45:26 GMT 2023","Sat Dec 30 08:45:34 GMT 2023","7624","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Dec 30 08:48:31 GMT 2023","Sat Dec 30 08:48:32 GMT 2023","990","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Dec 30 08:45:07 GMT 2023","Sat Dec 30 08:45:15 GMT 2023","8173","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Sat Dec 30 08:48:33 GMT 2023","Sat Dec 30 08:48:40 GMT 2023","7235","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Sat Dec 30 08:47:05 GMT 2023","Sat Dec 30 08:47:43 GMT 2023","37307","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 30 08:44:49 GMT 2023","Sat Dec 30 08:44:53 GMT 2023","4303","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Dec 30 08:47:43 GMT 2023","Sat Dec 30 08:48:24 GMT 2023","41156","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Sat Dec 30 08:48:40 GMT 2023","Sat Dec 30 08:48:45 GMT 2023","5193","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Sat Dec 30 08:49:26 GMT 2023","Sat Dec 30 08:49:26 GMT 2023","35","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Dec 30 08:49:09 GMT 2023","Sat Dec 30 08:49:14 GMT 2023","4981","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Sat Dec 30 08:48:24 GMT 2023","Sat Dec 30 08:48:29 GMT 2023","5164","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Sat Dec 30 08:48:45 GMT 2023","Sat Dec 30 08:48:50 GMT 2023","4781","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Sat Dec 30 08:44:53 GMT 2023","Sat Dec 30 08:44:58 GMT 2023","4909","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Dec 30 08:49:04 GMT 2023","Sat Dec 30 08:49:09 GMT 2023","4904","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Sat Dec 30 08:49:19 GMT 2023","Sat Dec 30 08:49:25 GMT 2023","6814","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Sat Dec 30 08:44:58 GMT 2023","Sat Dec 30 08:45:07 GMT 2023","8436","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Sat Dec 30 08:49:16 GMT 2023","Sat Dec 30 08:49:19 GMT 2023","2673","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Sat Dec 30 08:46:30 GMT 2023","Sat Dec 30 08:47:05 GMT 2023","35165","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 30 08:45:46 GMT 2023","Sat Dec 30 08:46:30 GMT 2023","44170","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 30 08:49:14 GMT 2023","Sat Dec 30 08:49:16 GMT 2023","2340","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Sat Dec 30 08:48:50 GMT 2023","Sat Dec 30 08:48:55 GMT 2023","5334","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Sat Dec 30 08:45:34 GMT 2023","Sat Dec 30 08:45:46 GMT 2023","12209","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 30 08:49:00 GMT 2023","Sat Dec 30 08:49:04 GMT 2023","3276","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
