"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 15 09:43:46 GMT 2024","Wed May 15 09:43:47 GMT 2024","1050","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Wed May 15 09:39:27 GMT 2024","Wed May 15 09:39:36 GMT 2024","9396","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Wed May 15 09:39:16 GMT 2024","Wed May 15 09:39:22 GMT 2024","5630","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Wed May 15 09:44:05 GMT 2024","Wed May 15 09:44:12 GMT 2024","6511","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Wed May 15 09:42:49 GMT 2024","Wed May 15 09:42:54 GMT 2024","4808","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Wed May 15 09:39:48 GMT 2024","Wed May 15 09:39:55 GMT 2024","7771","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Wed May 15 09:41:02 GMT 2024","Wed May 15 09:41:54 GMT 2024","51939","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed May 15 09:43:55 GMT 2024","Wed May 15 09:44:00 GMT 2024","5089","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Wed May 15 09:43:48 GMT 2024","Wed May 15 09:43:55 GMT 2024","7092","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Wed May 15 09:39:36 GMT 2024","Wed May 15 09:39:46 GMT 2024","9389","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Wed May 15 09:44:00 GMT 2024","Wed May 15 09:44:05 GMT 2024","5422","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Wed May 15 09:39:22 GMT 2024","Wed May 15 09:39:27 GMT 2024","5091","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Wed May 15 09:44:37 GMT 2024","Wed May 15 09:44:44 GMT 2024","6439","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Wed May 15 09:44:17 GMT 2024","Wed May 15 09:44:21 GMT 2024","3287","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Wed May 15 09:44:31 GMT 2024","Wed May 15 09:44:34 GMT 2024","2587","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Wed May 15 09:39:56 GMT 2024","Wed May 15 09:40:55 GMT 2024","59504","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Wed May 15 09:44:34 GMT 2024","Wed May 15 09:44:37 GMT 2024","3104","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Wed May 15 09:41:54 GMT 2024","Wed May 15 09:42:49 GMT 2024","55168","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed May 15 09:44:44 GMT 2024","Wed May 15 09:44:44 GMT 2024","31","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Wed May 15 09:44:12 GMT 2024","Wed May 15 09:44:17 GMT 2024","5461","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Wed May 15 09:44:21 GMT 2024","Wed May 15 09:44:26 GMT 2024","5398","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Wed May 15 09:40:55 GMT 2024","Wed May 15 09:41:02 GMT 2024","7321","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Wed May 15 09:42:54 GMT 2024","Wed May 15 09:43:44 GMT 2024","50088","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Wed May 15 09:44:26 GMT 2024","Wed May 15 09:44:31 GMT 2024","5484","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
