"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 01 09:38:55 GMT 2024","Thu Aug 01 09:39:04 GMT 2024","9043","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering IPHONE 13 PRO",""
"passed","Thu Aug 01 09:42:35 GMT 2024","Thu Aug 01 09:42:37 GMT 2024","2459","client app","uiBasics.spec.ts","","","","@Web TC: Verify UI controls",""
"passed","Thu Aug 01 09:40:42 GMT 2024","Thu Aug 01 09:40:56 GMT 2024","13911","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Thu Aug 01 09:42:30 GMT 2024","Thu Aug 01 09:42:35 GMT 2024","5411","client app","uiBasics.spec.ts","","","","@Web TC: Retrive all card titles from home page",""
"passed","Thu Aug 01 09:42:02 GMT 2024","Thu Aug 01 09:42:08 GMT 2024","5576","client app","hiddenElements.spec.ts","","","","@Web TC: Verify popup validation",""
"passed","Thu Aug 01 09:39:04 GMT 2024","Thu Aug 01 09:39:14 GMT 2024","9532","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering ZARA COAT 3",""
"passed","Thu Aug 01 09:42:41 GMT 2024","Thu Aug 01 09:42:47 GMT 2024","6868","client app","uiFrames.spec.ts","","","","@Web TC: Verify UI IFrame",""
"passed","Thu Aug 01 09:38:45 GMT 2024","Thu Aug 01 09:38:50 GMT 2024","5083","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Thu Aug 01 09:41:05 GMT 2024","Thu Aug 01 09:41:39 GMT 2024","33465","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify downloading 1 file",""
"passed","Thu Aug 01 09:42:15 GMT 2024","Thu Aug 01 09:42:20 GMT 2024","5794","client app","hiddenElements.spec.ts","","","","@Web TC: Verify work of screenshot and visual comparison",""
"passed","Thu Aug 01 09:42:08 GMT 2024","Thu Aug 01 09:42:15 GMT 2024","6831","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hover and select needed item",""
"passed","Thu Aug 01 09:38:50 GMT 2024","Thu Aug 01 09:38:55 GMT 2024","5152","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Thu Aug 01 09:42:37 GMT 2024","Thu Aug 01 09:42:41 GMT 2024","3184","client app","uiBasics.spec.ts","","","","@Web TC: Child windows handling",""
"passed","Thu Aug 01 09:42:48 GMT 2024","Thu Aug 01 09:42:48 GMT 2024","33","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Thu Aug 01 09:39:24 GMT 2024","Thu Aug 01 09:40:32 GMT 2024","67520","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Thu Aug 01 09:42:24 GMT 2024","Thu Aug 01 09:42:30 GMT 2024","5732","client app","uiBasics.spec.ts","","","","@Web TC:Verify presence of iphone X in product list",""
"passed","Thu Aug 01 09:41:39 GMT 2024","Thu Aug 01 09:41:44 GMT 2024","5525","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_2: Verify uploading 1 file",""
"passed","Thu Aug 01 09:40:32 GMT 2024","Thu Aug 01 09:40:42 GMT 2024","10018","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Thu Aug 01 09:39:16 GMT 2024","Thu Aug 01 09:39:24 GMT 2024","8391","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Thu Aug 01 09:42:20 GMT 2024","Thu Aug 01 09:42:24 GMT 2024","3351","client app","uiBasics.spec.ts","","","","@Web TC:Catch unshowing message and Verify text message",""
"passed","Thu Aug 01 09:40:56 GMT 2024","Thu Aug 01 09:41:05 GMT 2024","9455","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Thu Aug 01 09:41:57 GMT 2024","Thu Aug 01 09:42:02 GMT 2024","5518","client app","hiddenElements.spec.ts","","","","@Web TC: Verify hidden elements",""
"passed","Thu Aug 01 09:41:48 GMT 2024","Thu Aug 01 09:41:57 GMT 2024","9157","client app","hiddenElements.spec.ts","","","","@Web TC: Verify goBack and goForward methods",""
"passed","Thu Aug 01 09:41:46 GMT 2024","Thu Aug 01 09:41:47 GMT 2024","1162","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
