"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 23 18:48:00 GMT 2023","Sat Dec 23 18:48:09 GMT 2023","9430","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Sat Dec 23 18:46:21 GMT 2023","Sat Dec 23 18:46:25 GMT 2023","3889","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Sat Dec 23 18:46:15 GMT 2023","Sat Dec 23 18:46:16 GMT 2023","1137","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Sat Dec 23 18:48:09 GMT 2023","Sat Dec 23 18:48:29 GMT 2023","19496","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 23 18:46:25 GMT 2023","Sat Dec 23 18:46:33 GMT 2023","8002","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering I Phone2",""
"passed","Sat Dec 23 18:46:17 GMT 2023","Sat Dec 23 18:46:21 GMT 2023","4705","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"passed","Sat Dec 23 18:46:43 GMT 2023","Sat Dec 23 18:46:43 GMT 2023","42","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Sat Dec 23 18:46:45 GMT 2023","Sat Dec 23 18:46:54 GMT 2023","8621","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Sat Dec 23 18:48:29 GMT 2023","Sat Dec 23 18:48:39 GMT 2023","10587","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"failed","Sat Dec 23 18:49:36 GMT 2023","Sat Dec 23 18:49:44 GMT 2023","7815","demoqa","../tests-demoqa/upalodAndDownload.spec.ts","@Demoqa Download and Upload tests","","","TC_1: Verify uploading 1 file",""
"passed","Sat Dec 23 18:46:54 GMT 2023","Sat Dec 23 18:48:00 GMT 2023","65851","demoqa","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Sat Dec 23 18:46:33 GMT 2023","Sat Dec 23 18:46:42 GMT 2023","9121","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering I Phone3",""
