"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38516","TC_2: Verify uploading 1 file","demoqa","Tue Nov 12 09:43:19 GMT 2024","passed","Tue Nov 12 09:43:57 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","4946","@Web TC: Verify hidden elements","client app","Tue Nov 12 09:44:08 GMT 2024","passed","Tue Nov 12 09:44:13 GMT 2024","","hiddenElements.spec.ts","",""
"","5265","@Web TC: Verify work of screenshot and visual comparison","client app","Tue Nov 12 09:44:25 GMT 2024","passed","Tue Nov 12 09:44:30 GMT 2024","","hiddenElements.spec.ts","",""
"","12248","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Tue Nov 12 09:42:04 GMT 2024","passed","Tue Nov 12 09:42:16 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","2241","@Web TC: Verify UI controls","client app","Tue Nov 12 09:44:45 GMT 2024","passed","Tue Nov 12 09:44:47 GMT 2024","","uiBasics.spec.ts","",""
"","9422","TC: E2E for ordering IPHONE 13 PRO","client app","Tue Nov 12 09:41:37 GMT 2024","passed","Tue Nov 12 09:41:46 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","9044","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Tue Nov 12 09:42:16 GMT 2024","passed","Tue Nov 12 09:42:25 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","7625","@Web TC: Verify goBack and goForward methods","client app","Tue Nov 12 09:44:01 GMT 2024","passed","Tue Nov 12 09:44:08 GMT 2024","","hiddenElements.spec.ts","",""
"","2916","@Web TC: Child windows handling","client app","Tue Nov 12 09:44:47 GMT 2024","passed","Tue Nov 12 09:44:50 GMT 2024","","uiBasics.spec.ts","",""
"","5703","@Web TC: Verify popup validation","client app","Tue Nov 12 09:44:13 GMT 2024","passed","Tue Nov 12 09:44:19 GMT 2024","","hiddenElements.spec.ts","",""
"","12069","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Tue Nov 12 09:42:25 GMT 2024","passed","Tue Nov 12 09:42:37 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","13254","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1","client app","Tue Nov 12 09:41:19 GMT 2024","passed","Tue Nov 12 09:41:32 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5172","TC: Verify success login to client app with anshika@gmail.com and Iamking@000","client app","Tue Nov 12 09:41:32 GMT 2024","passed","Tue Nov 12 09:41:37 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","5690","TC_1: Verify downloading 1 file","demoqa","Tue Nov 12 09:43:13 GMT 2024","passed","Tue Nov 12 09:43:19 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","9283","TC: E2E for ordering ZARA COAT 3","client app","Tue Nov 12 09:41:46 GMT 2024","passed","Tue Nov 12 09:41:56 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","3318","@Web TC:Catch unshowing message and Verify text message","client app","Tue Nov 12 09:44:31 GMT 2024","passed","Tue Nov 12 09:44:34 GMT 2024","","uiBasics.spec.ts","",""
"","6328","@Web TC: Verify hover and select needed item","client app","Tue Nov 12 09:44:19 GMT 2024","passed","Tue Nov 12 09:44:25 GMT 2024","","hiddenElements.spec.ts","",""
"","36","Remove ${authFile} after running client app tests","teardown","Tue Nov 12 09:44:57 GMT 2024","passed","Tue Nov 12 09:44:57 GMT 2024","Teardown","auth.tearDown.spec.ts","",""
"","6912","@Web TC: Verify UI IFrame","client app","Tue Nov 12 09:44:50 GMT 2024","passed","Tue Nov 12 09:44:57 GMT 2024","","uiFrames.spec.ts","",""
"","5399","@Web TC: Retrive all card titles from home page","client app","Tue Nov 12 09:44:39 GMT 2024","passed","Tue Nov 12 09:44:45 GMT 2024","","uiBasics.spec.ts","",""
"","35558","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Tue Nov 12 09:42:37 GMT 2024","passed","Tue Nov 12 09:43:13 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","6032","TC 1: Fill out input text fields by data from faker lib","demoqa","Tue Nov 12 09:41:58 GMT 2024","passed","Tue Nov 12 09:42:04 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxAndFaker.spec.ts","",""
"","5322","@Web TC:Verify presence of iphone X in product list","client app","Tue Nov 12 09:44:34 GMT 2024","passed","Tue Nov 12 09:44:39 GMT 2024","","uiBasics.spec.ts","",""
"","1068","default authentication for client app","setup","Tue Nov 12 09:43:59 GMT 2024","passed","Tue Nov 12 09:44:00 GMT 2024","","auth.setupNew.spec.ts","",""
