"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 15:03:25 GMT 2023","Fri Dec 15 15:03:25 GMT 2023","35","teardown","auth.tearDown.spec.ts","Teardown","","","Remove ${authFile} after running client app tests",""
"passed","Fri Dec 15 15:03:16 GMT 2023","Fri Dec 15 15:03:25 GMT 2023","8450","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering zara coat 3",""
"passed","Fri Dec 15 15:04:31 GMT 2023","Fri Dec 15 15:04:49 GMT 2023","17834","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
"passed","Fri Dec 15 15:02:53 GMT 2023","Fri Dec 15 15:02:54 GMT 2023","1135","setup","auth.setupNew.spec.ts","","","","default authentication for client app",""
"passed","Fri Dec 15 15:03:27 GMT 2023","Fri Dec 15 15:03:35 GMT 2023","7637","demoqa","../tests-demoqa/textBoxAndFaker.spec.ts","@Demoqa Text Box Tests","","","TC 1: Fill out input text fields by data from faker lib",""
"passed","Fri Dec 15 15:03:08 GMT 2023","Fri Dec 15 15:03:16 GMT 2023","8397","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: E2E for ordering iphone 13 pro",""
"passed","Fri Dec 15 15:03:04 GMT 2023","Fri Dec 15 15:03:08 GMT 2023","3940","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with anshika@gmail.com and Iamking@000",""
"passed","Fri Dec 15 15:04:49 GMT 2023","Fri Dec 15 15:05:36 GMT 2023","46882","demoqa","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","@Demoqa Text Box Tests","","","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts",""
"passed","Fri Dec 15 15:02:55 GMT 2023","Fri Dec 15 15:03:04 GMT 2023","9165","client app","clientAppWithExternalDataAndParametriazation.spec.ts","","","","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1",""
"failed","Fri Dec 15 15:04:16 GMT 2023","Fri Dec 15 15:04:31 GMT 2023","14338","demoqa","../tests-demoqa/textBoxKeysAndShort.spec.ts","@Demoqa Text Box Tests","","","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle",""
