"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","Remove ${authFile} after running client app tests","teardown","Wed Dec 04 09:47:02 GMT 2024","passed","Wed Dec 04 09:47:02 GMT 2024","Teardown","auth.tearDown.spec.ts","",""
"","7583","@Web TC: Verify goBack and goForward methods","client app","Wed Dec 04 09:46:04 GMT 2024","passed","Wed Dec 04 09:46:12 GMT 2024","","hiddenElements.spec.ts","",""
"","6379","@Web TC: Verify UI IFrame","client app","Wed Dec 04 09:46:55 GMT 2024","passed","Wed Dec 04 09:47:01 GMT 2024","","uiFrames.spec.ts","",""
"","5219","@Web TC:Verify presence of iphone X in product list","client app","Wed Dec 04 09:46:39 GMT 2024","passed","Wed Dec 04 09:46:44 GMT 2024","","uiBasics.spec.ts","",""
"","3319","@Web TC:Catch unshowing message and Verify text message","client app","Wed Dec 04 09:46:36 GMT 2024","passed","Wed Dec 04 09:46:39 GMT 2024","","uiBasics.spec.ts","",""
"","5424","@Web TC: Verify hidden elements","client app","Wed Dec 04 09:46:12 GMT 2024","passed","Wed Dec 04 09:46:17 GMT 2024","","hiddenElements.spec.ts","",""
"","37086","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Wed Dec 04 09:44:41 GMT 2024","passed","Wed Dec 04 09:45:18 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","2367","@Web TC: Verify UI controls","client app","Wed Dec 04 09:46:50 GMT 2024","passed","Wed Dec 04 09:46:52 GMT 2024","","uiBasics.spec.ts","",""
"","5986","@Web TC: Verify popup validation","client app","Wed Dec 04 09:46:17 GMT 2024","passed","Wed Dec 04 09:46:23 GMT 2024","","hiddenElements.spec.ts","",""
"","3003","@Web TC: Child windows handling","client app","Wed Dec 04 09:46:52 GMT 2024","passed","Wed Dec 04 09:46:55 GMT 2024","","uiBasics.spec.ts","",""
"","7813","TC 3: E2E. Enter and remove data from input text fields and via keys and shortcuts","demoqa","Wed Dec 04 09:44:20 GMT 2024","passed","Wed Dec 04 09:44:28 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
"","1053","default authentication for client app","setup","Wed Dec 04 09:46:03 GMT 2024","passed","Wed Dec 04 09:46:04 GMT 2024","","auth.setupNew.spec.ts","",""
"","4123","TC: Verify success login to client app with anshika@gmail.com and Iamking@000","client app","Wed Dec 04 09:43:32 GMT 2024","passed","Wed Dec 04 09:43:36 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","8721","TC: E2E for ordering IPHONE 13 PRO","client app","Wed Dec 04 09:43:36 GMT 2024","passed","Wed Dec 04 09:43:45 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","4580","TC_2: Verify uploading 1 file","demoqa","Wed Dec 04 09:45:56 GMT 2024","passed","Wed Dec 04 09:46:01 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","4776","TC: Verify success login to client app with nspprotest@gmail.com and Pl@ywright_test_m1","client app","Wed Dec 04 09:43:27 GMT 2024","passed","Wed Dec 04 09:43:32 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","37730","TC_1: Verify downloading 1 file","demoqa","Wed Dec 04 09:45:18 GMT 2024","passed","Wed Dec 04 09:45:56 GMT 2024","@Demoqa Download and Upload tests","../tests-demoqa/upalodAndDownload.spec.ts","",""
"","6755","@Web TC: Verify hover and select needed item","client app","Wed Dec 04 09:46:23 GMT 2024","passed","Wed Dec 04 09:46:30 GMT 2024","","hiddenElements.spec.ts","",""
"","5458","@Web TC: Retrive all card titles from home page","client app","Wed Dec 04 09:46:44 GMT 2024","passed","Wed Dec 04 09:46:50 GMT 2024","","uiBasics.spec.ts","",""
"","8736","TC 1: Fill out input text fields by data from faker lib","demoqa","Wed Dec 04 09:43:56 GMT 2024","passed","Wed Dec 04 09:44:05 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxAndFaker.spec.ts","",""
"","5671","@Web TC: Verify work of screenshot and visual comparison","client app","Wed Dec 04 09:46:30 GMT 2024","passed","Wed Dec 04 09:46:36 GMT 2024","","hiddenElements.spec.ts","",""
"","13365","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Wed Dec 04 09:44:28 GMT 2024","passed","Wed Dec 04 09:44:41 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortOld.spec.ts","",""
"","9329","TC: E2E for ordering ZARA COAT 3","client app","Wed Dec 04 09:43:45 GMT 2024","passed","Wed Dec 04 09:43:54 GMT 2024","","clientAppWithExternalDataAndParametriazation.spec.ts","",""
"","14614","TC 2: E2E. Enter and remove data from input text fields and via keys and shortcuts and cycle","demoqa","Wed Dec 04 09:44:05 GMT 2024","passed","Wed Dec 04 09:44:20 GMT 2024","@Demoqa Text Box Tests","../tests-demoqa/textBoxKeysAndShortNew.spec.ts","",""
